gene_id	gene_name	gene_type	logFC	logCPM	LR	PValue	FDR	is_diff
ENSG00000151773	CCDC122	protein_coding	-0.195978754634673	0.410127107139695	0.332449293374944	0.564220402245134	0.737446822102544	not_diff
ENSG00000180263	FGD6	protein_coding	0.07078401898252	2.96644197476843	0.332189493302545	0.564372670461821	0.737581924319872	not_diff
ENSG00000259943	AL050341.2	lncRNA	0.0749891451701325	2.82421342955878	0.332015261776827	0.564474831595312	0.73763085461797	not_diff
ENSG00000267710	EDDM13	protein_coding	0.228447175710263	-0.164120002527462	0.331958844225984	0.564507919833934	0.73763085461797	not_diff
ENSG00000100802	C14orf93	protein_coding	-0.0655509153850499	3.27086092725783	0.331793048472258	0.564605178797901	0.737694032554465	not_diff
ENSG00000167578	RAB4B	protein_coding	-0.1445381345796	1.30154570490572	0.331434079450623	0.564815867837593	0.73790539061017	not_diff
ENSG00000127423	AUNIP	protein_coding	0.0487075640077345	4.30750901219015	0.33127627681858	0.564908534723518	0.737962535010811	not_diff
ENSG00000232713	AC010733.1	pseudogene	0.198500471520183	0.317613575680431	0.331065528102157	0.565032339122852	0.737996264149604	not_diff
ENSG00000163728	TTC14	protein_coding	0.0352580142868814	5.27735931491941	0.331109988361688	0.565006216564691	0.737996264149604	not_diff
ENSG00000100575	TIMM9	protein_coding	-0.046954120963424	4.3249613915353	0.330982478017512	0.565081141328899	0.737996264149604	not_diff
ENSG00000149480	MTA2	protein_coding	0.0202038912188608	7.97364990675651	0.330814218314028	0.565180039720018	0.73806151853654	not_diff
ENSG00000156831	NSMCE2	protein_coding	-0.0445553017884003	4.46686929960491	0.330662074633732	0.565269494379489	0.738114430242042	not_diff
ENSG00000156253	RWDD2B	protein_coding	0.0492483560202134	4.19128823543794	0.330553584675009	0.565333299049409	0.738133842586759	not_diff
ENSG00000258461	AC012651.1	protein_coding	-0.185418552791754	0.548483741782462	0.330433760988736	0.565403785457547	0.738161974903158	not_diff
ENSG00000169641	LUZP1	protein_coding	-0.0340830595884273	5.68469415378869	0.330214750806892	0.565532662376718	0.738202435882997	not_diff
ENSG00000225973	PIGBOS1	protein_coding	-0.0796510311063139	2.72819031717734	0.330240648245773	0.565517420020769	0.738202435882997	not_diff
ENSG00000160781	PAQR6	protein_coding	-0.103222228014843	2.15525372385781	0.330064444810842	0.56562114309989	0.738254041309764	not_diff
ENSG00000082258	CCNT2	protein_coding	0.0292147065311971	6.10275589560802	0.32988046868507	0.565729480918437	0.738331553231183	not_diff
ENSG00000101624	CEP76	protein_coding	0.0495375259479073	4.06192487404867	0.329723370809456	0.565822022776564	0.738388438271234	not_diff
ENSG00000205221	VIT	protein_coding	-0.155140913051636	1.17749730975441	0.329405788047801	0.56600919125034	0.738431346095082	not_diff
ENSG00000228305	AC016734.1	pseudogene	-0.101115606828414	2.18500431209575	0.329225185468101	0.566115683498029	0.738431346095082	not_diff
ENSG00000048471	SNX29	protein_coding	0.0454402461621262	4.6541987345397	0.329306160249644	0.566067931946036	0.738431346095082	not_diff
ENSG00000167522	ANKRD11	protein_coding	-0.0231077265686968	7.37584160774725	0.329086293108521	0.566197607743129	0.738431346095082	not_diff
ENSG00000167258	CDK12	protein_coding	0.0253578184059854	6.84452164980843	0.329214578852298	0.566121938892287	0.738431346095082	not_diff
ENSG00000268087	AC008764.2	lncRNA	-0.170750910610145	0.881959487854279	0.329099351536536	0.566189904383705	0.738431346095082	not_diff
ENSG00000159228	CBR1	protein_coding	0.056484779492537	3.65630020699759	0.329319945179877	0.56605980362693	0.738431346095082	not_diff
ENSG00000175414	ARL10	protein_coding	-0.0564582788847926	3.69429449452615	0.328928339062917	0.566290803258619	0.738489035582721	not_diff
ENSG00000107902	LHPP	protein_coding	-0.0621867889525862	3.34919165185498	0.328704609969392	0.566422858049615	0.738597386354486	not_diff
ENSG00000228624	HDAC2-AS2	lncRNA	-0.196522023468482	0.612126574242893	0.328524594419078	0.566529154536277	0.738672133287575	not_diff
ENSG00000165121	AL353743.1	pseudogene	0.107938967711151	2.05650806783549	0.328441357764317	0.566578317615863	0.738672380032852	not_diff
ENSG00000125676	THOC2	protein_coding	0.0246759745603395	6.89919724772996	0.327910510091368	0.566892053478303	0.739017531772969	not_diff
ENSG00000106066	CPVL	protein_coding	-0.0379690712300017	5.35600164766158	0.32775045556798	0.566986713341143	0.739077054474502	not_diff
ENSG00000056736	IL17RB	protein_coding	-0.12665078578321	1.76501636601369	0.327518931507252	0.567123696221483	0.739127858818683	not_diff
ENSG00000196081	ZNF724	protein_coding	0.0719249947994848	2.97194773263034	0.327531463251201	0.567116280079649	0.739127858818683	not_diff
ENSG00000134452	FBH1	protein_coding	-0.0304735768107037	6.05914094412038	0.32739387944256	0.567197710913243	0.739160452194958	not_diff
ENSG00000179523	EIF3J-DT	lncRNA	-0.0713845427447056	3.06671798743806	0.327106317073864	0.567367981950831	0.739254601914685	not_diff
ENSG00000156299	TIAM1	protein_coding	0.0446796872086056	4.42897009500067	0.3271185270331	0.567360750187555	0.739254601914685	not_diff
ENSG00000231113	AL035587.1	lncRNA	-0.109831328808022	2.080845289425	0.326971927372302	0.567447590656127	0.739274643248175	not_diff
ENSG00000165288	BRWD3	protein_coding	0.0374377681984208	5.12774518389574	0.326914879242535	0.567481390938631	0.739274643248175	not_diff
ENSG00000126653	NSRP1	protein_coding	-0.0377733683639937	5.03321468973062	0.326811913587782	0.567542406670338	0.739290277209492	not_diff
ENSG00000058335	RASGRF1	protein_coding	0.182926525684758	0.529104627335248	0.32664656775601	0.567640414543881	0.739354090895109	not_diff
ENSG00000272933	AL391121.1	lncRNA	0.130503552672071	1.59216816341166	0.326290086891544	0.567851828710166	0.73949579932873	not_diff
ENSG00000136014	USP44	protein_coding	0.166373536771884	0.869388615917547	0.326215138967519	0.567896296733056	0.73949579932873	not_diff
ENSG00000174032	SLC25A30	protein_coding	0.0340443131217507	5.38517445617317	0.326233475872118	0.567885416474294	0.73949579932873	not_diff
ENSG00000272821	U62317.2	lncRNA	-0.105641285639324	2.08140915269195	0.325674367361033	0.568217347707342	0.73978612477081	not_diff
ENSG00000067048	DDX3Y	protein_coding	-0.0492344870862565	4.13439359827055	0.325710450768639	0.56819591433128	0.73978612477081	not_diff
ENSG00000064703	DDX20	protein_coding	-0.0349445282771233	5.39681633147632	0.325391514462606	0.568385415563842	0.739941068785554	not_diff
ENSG00000125375	ATP5S	protein_coding	-0.0431179035651617	4.52226239367217	0.325142925789506	0.568533203976143	0.740069587949613	not_diff
ENSG00000107736	CDH23	protein_coding	-0.120884332490179	1.79812822623219	0.324995878285221	0.568620660408559	0.74011955651901	not_diff
ENSG00000198755	RPL10A	protein_coding	-0.0184130078156077	9.96476263240315	0.32471957139194	0.568785064734197	0.740269663593571	not_diff
ENSG00000113583	C5orf15	protein_coding	0.031658097284818	5.71026056057965	0.324600613884202	0.568855873728699	0.740297941626399	not_diff
ENSG00000146426	TIAM2	protein_coding	0.116634366193457	1.85355062267911	0.32432853247807	0.569017893760009	0.740444904803918	not_diff
ENSG00000154277	UCHL1	protein_coding	-0.0810973870115859	2.62092992144586	0.32413003933348	0.569136149973624	0.74047102131046	not_diff
ENSG00000159256	MORC3	protein_coding	0.0313330292128745	5.84188369781815	0.324174076842162	0.569109909619531	0.74047102131046	not_diff
ENSG00000228672	PROB1	protein_coding	-0.0716648333538614	2.96545639597807	0.323452312318691	0.569540280887191	0.740907595132582	not_diff
ENSG00000178397	FAM220A	protein_coding	0.0542427535920141	3.91714095641795	0.32323799657348	0.56966819470613	0.740907595132582	not_diff
ENSG00000196683	TOMM7	protein_coding	0.0252707537882186	6.78319147027029	0.323239984853256	0.569667007748449	0.740907595132582	not_diff
ENSG00000130413	STK33	protein_coding	-0.0917827742679231	2.51246676712901	0.323268090472215	0.56965022985166	0.740907595132582	not_diff
ENSG00000186272	ZNF17	protein_coding	0.0721918123970568	2.94735394401995	0.323115295052693	0.56974145406476	0.740938985312879	not_diff
ENSG00000265018	AGAP12P	pseudogene	0.0809709548432959	2.59877982148295	0.322783016952614	0.569939934273132	0.74113320360735	not_diff
ENSG00000143315	PIGM	protein_coding	0.0423498776993121	4.65178600112734	0.322304452543065	0.570226033519128	0.741441315824914	not_diff
ENSG00000144161	ZC3H8	protein_coding	-0.0440355733115647	4.56680627950833	0.32211412361746	0.570339895564804	0.741461527736936	not_diff
ENSG00000167280	ENGASE	protein_coding	-0.029100362773606	6.03916941108999	0.322144576374633	0.570321674571952	0.741461527736936	not_diff
ENSG00000144647	POMGNT2	protein_coding	-0.0469864818662583	4.34795190789846	0.321945892947374	0.570440574623359	0.74152850013308	not_diff
ENSG00000162885	B3GALNT2	protein_coding	0.0461889814780997	4.47009153316059	0.32152041355312	0.57069536161647	0.741602167218856	not_diff
ENSG00000176101	SSNA1	protein_coding	0.0292991547105573	5.98916411927379	0.32118380504803	0.570897088541333	0.741602167218856	not_diff
ENSG00000107929	LARP4B	protein_coding	0.0239941678763117	7.25004521175246	0.321262265621627	0.570850055235081	0.741602167218856	not_diff
ENSG00000165512	ZNF22	protein_coding	0.0366590996648878	5.08306186514265	0.321143024179589	0.570921537690675	0.741602167218856	not_diff
ENSG00000138190	EXOC6	protein_coding	-0.0370580265699934	5.16630176900138	0.321199299225896	0.570887799932231	0.741602167218856	not_diff
ENSG00000214391	TUBAP2	pseudogene	0.215892685091068	0.054617498792339	0.321312072504327	0.570820202363411	0.741602167218856	not_diff
ENSG00000273576	AC009283.1	lncRNA	0.121185262690949	1.79728359561979	0.321112635622007	0.57093975772362	0.741602167218856	not_diff
ENSG00000118162	KPTN	protein_coding	-0.0562660421368971	3.71564234494958	0.32123118099874	0.570868688050252	0.741602167218856	not_diff
ENSG00000101945	SUV39H1	protein_coding	-0.036211311321096	5.18129593987083	0.321474916416681	0.570722619547419	0.741602167218856	not_diff
ENSG00000117394	SLC2A1	protein_coding	-0.0308031032371838	5.81041986355568	0.320816912498308	0.5711171235981	0.741704802413479	not_diff
ENSG00000280927	CTBP1-AS	lncRNA	-0.0768080479001323	2.78267333013335	0.320886867444522	0.571075156968668	0.741704802413479	not_diff
ENSG00000121067	SPOP	protein_coding	0.0301544410817952	5.85152207230612	0.320456575261054	0.571333389077661	0.74192178282035	not_diff
ENSG00000134780	DAGLA	protein_coding	-0.120619882633609	1.77776392718282	0.320334142261645	0.571406906874053	0.741953372622361	not_diff
ENSG00000256433	AC005840.2	lncRNA	0.186473857730903	0.409926497294414	0.320101483012213	0.571546663767882	0.742070958905996	not_diff
ENSG00000185917	SETD4	protein_coding	-0.0441511316393374	4.43215203276603	0.319651011276315	0.571817449891903	0.742358632873091	not_diff
ENSG00000160223	ICOSLG	protein_coding	-0.0426848466977255	4.62854601451012	0.319540739213215	0.571883774642023	0.742380839394581	not_diff
ENSG00000131778	CHD1L	protein_coding	0.023391480561533	6.99701916674923	0.319269839849062	0.57204677517869	0.742488610538373	not_diff
ENSG00000167333	TRIM68	protein_coding	0.0511824290569283	3.92412674560718	0.319239147610302	0.572065248496084	0.742488610538373	not_diff
ENSG00000115216	NRBP1	protein_coding	0.0240761412639438	6.8841944607702	0.319084660858792	0.572158250147467	0.742545421353833	not_diff
ENSG00000179583	CIITA	protein_coding	0.0241615292431907	6.82644460240677	0.31899465066636	0.572212450341629	0.742551870300507	not_diff
ENSG00000158773	USF1	protein_coding	0.0275673980870902	6.29031301491443	0.318488915579302	0.572517169525159	0.742819481113805	not_diff
ENSG00000064199	SPA17	protein_coding	-0.161413325956232	0.93911366287587	0.31855851582503	0.572475214555935	0.742819481113805	not_diff
ENSG00000272325	NUDT3	protein_coding	-0.0438855953612171	4.99326796358779	0.318184213744686	0.572700914715988	0.742993970123968	not_diff
ENSG00000088451	TGDS	protein_coding	-0.0411783018450417	4.67875921993762	0.317883224191092	0.572882535177679	0.743144827184705	not_diff
ENSG00000141404	GNAL	protein_coding	-0.187088699108931	0.50737750711493	0.317828222110916	0.572915736292764	0.743144827184705	not_diff
ENSG00000237721	AF064858.3	lncRNA	0.210824656305311	0.0370004525610466	0.317659333143085	0.573017707049015	0.743213180447183	not_diff
ENSG00000123552	USP45	protein_coding	0.0468816845277713	4.21780793702686	0.317312903457873	0.573226984087057	0.743415866449481	not_diff
ENSG00000126458	RRAS	protein_coding	-0.112610169626175	1.93739727134322	0.317237500499186	0.573272554708872	0.743415866449481	not_diff
ENSG00000163704	PRRT3	protein_coding	-0.110833884605549	2.02764474288556	0.316991589225936	0.573421223525645	0.743480814444881	not_diff
ENSG00000160539	PLPP7	protein_coding	-0.231413346904926	-0.232724483699414	0.317034788566513	0.573395101311889	0.743480814444881	not_diff
ENSG00000227388	AL133410.1	lncRNA	0.208297754055865	0.054845625626047	0.316185416667092	0.573909138668484	0.743921582892467	not_diff
ENSG00000255566	AC135279.1	pseudogene	-0.187825651894859	0.442183820724534	0.316240562963389	0.573875736721319	0.743921582892467	not_diff
ENSG00000185386	MAPK11	protein_coding	-0.0999890803971551	2.25002696346727	0.316299649332386	0.573839952537538	0.743921582892467	not_diff
ENSG00000131127	ZNF141	protein_coding	0.0415693793111394	4.62231015526421	0.315804493808866	0.574139967268405	0.744092896228678	not_diff
ENSG00000136854	STXBP1	protein_coding	-0.119236477283007	1.96915337510769	0.315876076526544	0.574096576170279	0.744092896228678	not_diff
ENSG00000261663	AC009065.8	lncRNA	0.199180143627456	0.252654455717947	0.315641265210937	0.574238935301887	0.744157218073577	not_diff
ENSG00000168556	ING2	protein_coding	0.0504142700264892	3.98679609121488	0.315427597116279	0.574368536477632	0.744261222997605	not_diff
ENSG00000186907	RTN4RL2	protein_coding	0.188316628602731	0.363038257277931	0.315331183757169	0.574427035264844	0.744273084176586	not_diff
ENSG00000106344	RBM28	protein_coding	-0.0296372808095578	6.28488229643677	0.314920567723615	0.574676308270728	0.744532104247328	not_diff
ENSG00000111837	MAK	protein_coding	-0.195473152143589	0.444582880383525	0.314263366372814	0.575075721085519	0.744921599204129	not_diff
ENSG00000159915	ZNF233	protein_coding	0.16487655714811	0.853043160131602	0.314289260188168	0.575059973787253	0.744921599204129	not_diff
ENSG00000167699	GLOD4	protein_coding	0.027320941943583	6.24991495558458	0.314082179381314	0.575185933638333	0.745000381027649	not_diff
ENSG00000212123	PRR22	protein_coding	-0.100946104073309	2.24924440909023	0.313817241620393	0.575347165393804	0.745145225453782	not_diff
ENSG00000204673	AKT1S1	protein_coding	-0.0357449324566711	5.25181685974292	0.31309720860809	0.575785804198464	0.745649290351629	not_diff
ENSG00000183655	KLHL25	protein_coding	0.0815624630423415	2.54123423205915	0.312850702382333	0.575936126161413	0.745779927102729	not_diff
ENSG00000165792	METTL17	protein_coding	-0.0274843720935903	6.29603830128476	0.312736137127648	0.576006015665808	0.745806398342122	not_diff
ENSG00000101605	MYOM1	protein_coding	-0.170794760701462	0.811433832825113	0.312620298877412	0.576076698837755	0.745833892581103	not_diff
ENSG00000161904	LEMD2	protein_coding	-0.0310401727161669	5.72419844718657	0.311980547421171	0.576467377739368	0.746275638009002	not_diff
ENSG00000118308	LRMP	protein_coding	0.0332008079372925	5.48656856013965	0.311690680485309	0.576644564659859	0.746440951661917	not_diff
ENSG00000198453	ZNF568	protein_coding	-0.0900854720554406	2.43360142081638	0.311477559431811	0.576774908087742	0.746545605310856	not_diff
ENSG00000138095	LRPPRC	protein_coding	0.0197881948207433	8.49822013851122	0.31136824519254	0.576841786646713	0.746568102625053	not_diff
ENSG00000123610	TNFAIP6	protein_coding	-0.171204868156372	0.720320061066106	0.311147106192369	0.576977126791105	0.746679193770076	not_diff
ENSG00000088930	XRN2	protein_coding	-0.0215253901268379	7.62239342110868	0.310690872161818	0.577256547734145	0.746976708088033	not_diff
ENSG00000187531	SIRT7	protein_coding	0.0330159750070888	5.41457646184715	0.310538870870837	0.577349700780395	0.747033159206546	not_diff
ENSG00000214353	VAC14-AS1	lncRNA	0.191844302616701	0.304776511072307	0.310289264155319	0.577502735540357	0.747167074983291	not_diff
ENSG00000280213	UCKL1-AS1	lncRNA	0.153600078546464	1.14763114857554	0.310129069063946	0.57760099421382	0.747230105131405	not_diff
ENSG00000178440	LINC00843	lncRNA	-0.20577218203982	0.135011260668324	0.309876508336508	0.577755974638338	0.747238326656667	not_diff
ENSG00000122882	ECD	protein_coding	0.0319713127128639	5.64344976685208	0.309920175691721	0.577729172850884	0.747238326656667	not_diff
ENSG00000244733	AL132656.2	lncRNA	-0.115124364003063	1.84992476378818	0.309918379863549	0.577730275030651	0.747238326656667	not_diff
ENSG00000148719	DNAJB12	protein_coding	0.0298970238121943	5.96958735899467	0.309687466581721	0.577872031661641	0.747324346527697	not_diff
ENSG00000197894	ADH5	protein_coding	0.0235735954622299	6.88906387135609	0.309594815314499	0.577928929318534	0.747333851244122	not_diff
ENSG00000270025	BMS1P7	pseudogene	0.169233160907713	0.694666421203714	0.309388638826787	0.578055583465256	0.747433550399181	not_diff
ENSG00000100441	KHNYN	protein_coding	0.027493910132095	6.25437517513615	0.3091753878562	0.578186641612022	0.747538926404435	not_diff
ENSG00000185736	ADARB2	protein_coding	0.227180942189249	-0.269664282845341	0.308994073458248	0.578298118976338	0.747618970473996	not_diff
ENSG00000104679	R3HCC1	protein_coding	0.0388040331092221	4.79760756108995	0.308862121035826	0.578379274082032	0.747659803820645	not_diff
ENSG00000106012	IQCE	protein_coding	0.0401939074301322	4.71882901518642	0.308745176015754	0.578451218106692	0.747688724201152	not_diff
ENSG00000272097	AL024498.1	lncRNA	0.209332295178455	-0.00545869864136912	0.308329378717607	0.578707159140209	0.747921375337309	not_diff
ENSG00000263465	SRSF8	protein_coding	-0.0326446560893144	5.44814080172353	0.308291667269843	0.578730383316431	0.747921375337309	not_diff
ENSG00000273447	AC004067.1	lncRNA	0.193119553257344	0.230171853487794	0.307927097193806	0.578954995621241	0.748019376302483	not_diff
ENSG00000131652	THOC6	protein_coding	0.0319598086851538	5.53121467497818	0.308051342655515	0.578878428232597	0.748019376302483	not_diff
ENSG00000266236	NARF-IT1	lncRNA	-0.178306748961004	0.634602591116992	0.307951863234791	0.578939731712581	0.748019376302483	not_diff
ENSG00000135338	LCA5	protein_coding	-0.171876143095078	0.720242536326702	0.307591992052535	0.579161607970265	0.748222229808609	not_diff
ENSG00000105819	PMPCB	protein_coding	0.0252967826814003	6.60149839193046	0.30722325167099	0.579389128587984	0.748394028194525	not_diff
ENSG00000100034	PPM1F	protein_coding	-0.024372770487246	6.93782126466333	0.307215642778143	0.579393825315088	0.748394028194525	not_diff
ENSG00000274104	AC020910.4	lncRNA	-0.198384943425711	0.18912347038475	0.307042152352709	0.579500936062555	0.748468283835547	not_diff
ENSG00000130775	THEMIS2	protein_coding	0.0266144919397393	6.35287134968789	0.306694224524636	0.579715861459833	0.748553577467567	not_diff
ENSG00000229503	AC092155.2	pseudogene	-0.121615438545965	1.69211955520732	0.306766123729583	0.579671434121707	0.748553577467567	not_diff
ENSG00000169682	SPNS1	protein_coding	-0.12074746557465	1.6921255553598	0.306834966899462	0.579628901517933	0.748553577467567	not_diff
ENSG00000083750	RRAGB	protein_coding	-0.0528424781342035	3.74227728266622	0.306414980493949	0.579888474090458	0.74871236558007	not_diff
ENSG00000152495	CAMK4	protein_coding	-0.205358740230454	0.107371374730086	0.306333209602537	0.57993903961177	0.748713561111386	not_diff
ENSG00000101464	PIGU	protein_coding	-0.0387688441992283	5.11297778768908	0.30598379561166	0.580155209770539	0.74892853722775	not_diff
ENSG00000144935	TRPC1	protein_coding	-0.202917322876255	0.0947338296550277	0.305791171046725	0.580274448754588	0.748968468344526	not_diff
ENSG00000242588	AC108010.1	lncRNA	-0.145993267820533	1.18828985796355	0.305685539727936	0.580339857763225	0.748968468344526	not_diff
ENSG00000205702	CYP2D7	protein_coding	-0.20924671283487	0.10842174908803	0.305649043791418	0.580362460201139	0.748968468344526	not_diff
ENSG00000235703	LINC00894	lncRNA	0.141217783233832	1.21591135914959	0.305613026152336	0.58038476815029	0.748968468344526	not_diff
ENSG00000081177	EXD2	protein_coding	-0.0470560376745706	4.16729869268187	0.304949415165788	0.580796090864472	0.749382042494641	not_diff
ENSG00000166164	BRD7	protein_coding	0.0249847562280686	6.77971498498831	0.304935665289952	0.580804619555948	0.749382042494641	not_diff
ENSG00000139974	SLC38A6	protein_coding	0.0648120852889656	3.30239450707734	0.304650378443696	0.58098163222678	0.749546314162733	not_diff
ENSG00000144048	DUSP11	protein_coding	0.0412735552344022	4.55206990385926	0.303895103392646	0.581450782310729	0.750022564965634	not_diff
ENSG00000183049	CAMK1D	protein_coding	0.0443675444617069	4.58681608292625	0.303910057221142	0.581441486149214	0.750022564965634	not_diff
ENSG00000141580	WDR45B	protein_coding	0.0284673675522305	6.04119582387098	0.303816006363419	0.581499958543269	0.750022564965634	not_diff
ENSG00000185404	SP140L	protein_coding	-0.0423152476292092	4.48686458234534	0.303509715520333	0.581690464563284	0.75012055965608	not_diff
ENSG00000166920	C15orf48	protein_coding	0.198400612355072	0.124113533627144	0.303563468150613	0.58165702257221	0.75012055965608	not_diff
ENSG00000263874	LINC00672	protein_coding	0.227271561517738	-0.303762659971898	0.30345399756468	0.581725133348616	0.75012055965608	not_diff
ENSG00000166435	XRRA1	protein_coding	-0.0578790529884027	3.45113116139026	0.30335863759493	0.581784477786101	0.750132952508785	not_diff
ENSG00000261408	TEN1-CDK3	protein_coding	0.169464275518896	0.666221483792651	0.303274005094232	0.581837156486011	0.750136749404095	not_diff
ENSG00000233426	EIF3FP3	pseudogene	-0.15494343601558	1.13154396124183	0.302162931597789	0.582529623579612	0.750452196143773	not_diff
ENSG00000243478	AOX2P	pseudogene	-0.154736302754821	1.00833590088753	0.302411951183956	0.582374280236239	0.750452196143773	not_diff
ENSG00000010319	SEMA3G	protein_coding	0.157805423118767	0.95590062324416	0.302595883281721	0.582259593233316	0.750452196143773	not_diff
ENSG00000228434	AC004951.1	lncRNA	-0.104125210293699	2.1118112799157	0.302693359303025	0.582198832509705	0.750452196143773	not_diff
ENSG00000020181	ADGRA2	protein_coding	0.033682455150582	5.27426329607898	0.302292937248691	0.582448513087688	0.750452196143773	not_diff
ENSG00000172500	FIBP	protein_coding	0.0273759545062747	6.17049830373881	0.302253811952675	0.582472920960182	0.750452196143773	not_diff
ENSG00000152234	ATP5F1A	protein_coding	-0.0184779570926699	9.88602553388236	0.30252991213149	0.582300722937785	0.750452196143773	not_diff
ENSG00000189114	BLOC1S3	protein_coding	-0.0500991692236171	3.88783306663596	0.302241948288206	0.582480322379277	0.750452196143773	not_diff
ENSG00000196417	ZNF765	protein_coding	-0.0494656791195783	3.97523159627348	0.302723014114895	0.582180350001471	0.750452196143773	not_diff
ENSG00000100083	GGA1	protein_coding	-0.0271025228354167	6.2110429422174	0.302011588285688	0.582624075258977	0.750509772579311	not_diff
ENSG00000151422	FER	protein_coding	0.0494144874153129	4.10702226505019	0.301823052628738	0.582741781378836	0.750597291933133	not_diff
ENSG00000119689	DLST	protein_coding	-0.0219570399630175	7.18813749299488	0.300841748967615	0.583355200411589	0.751323242063701	not_diff
ENSG00000282851	BISPR	lncRNA	0.0775588604549856	2.62158338000286	0.300558403620917	0.583532563484404	0.751487504699049	not_diff
ENSG00000214706	IFRD2	protein_coding	0.0262853299821435	6.36663622978858	0.300326697885284	0.583677683016348	0.75154605539829	not_diff
ENSG00000251192	ZNF674	protein_coding	-0.097174994342625	2.29236896827506	0.300396308338946	0.583634077671575	0.75154605539829	not_diff
ENSG00000163935	SFMBT1	protein_coding	-0.0482267623641905	4.02257681319972	0.300110193583608	0.583813347545194	0.751656570296557	not_diff
ENSG00000162543	UBXN10	protein_coding	0.170792923222751	0.618501464545817	0.299925783410178	0.583928951641335	0.751741240833582	not_diff
ENSG00000242485	MRPL20	protein_coding	0.0257395083465828	6.46244730418587	0.299758210364184	0.584034040854868	0.751784557537404	not_diff
ENSG00000261373	VPS9D1-AS1	lncRNA	-0.0755978011553101	2.73532978155685	0.299682778542057	0.584081358483007	0.751784557537404	not_diff
ENSG00000166979	EVA1C	protein_coding	-0.207726063782203	0.051184958711638	0.299633733325776	0.584112128209298	0.751784557537404	not_diff
ENSG00000260260	SNHG19	lncRNA	-0.0448734753472029	4.26581249303417	0.299483535617326	0.584206378809528	0.751841707473047	not_diff
ENSG00000116062	MSH6	protein_coding	0.020620409743226	7.49658309837841	0.299344269024903	0.584293797467548	0.751890056070559	not_diff
ENSG00000100528	CNIH1	protein_coding	-0.0265444697421738	6.33489559168772	0.299012235580352	0.584502323929546	0.752094228956606	not_diff
ENSG00000152133	GPATCH11	protein_coding	0.0343718909086245	5.17803842524922	0.298799734357508	0.584635859692588	0.752157833336769	not_diff
ENSG00000158483	FAM86C1	protein_coding	0.0700058656447853	2.89596888952562	0.298774866072828	0.584651490952746	0.752157833336769	not_diff
ENSG00000165434	PGM2L1	protein_coding	0.0667069985266252	3.1323042226535	0.298553055773263	0.584790949879313	0.752228684428956	not_diff
ENSG00000079435	LIPE	protein_coding	-0.0762661717535233	2.69382027985737	0.298528634064318	0.584806308666309	0.752228684428956	not_diff
ENSG00000133872	SARAF	protein_coding	0.0212917283750649	7.51663849019382	0.298393116867821	0.584891550114211	0.75227417501259	not_diff
ENSG00000144401	METTL21A	protein_coding	-0.0351745955380181	5.08797939720125	0.298065632308313	0.585097644432711	0.752410927698745	not_diff
ENSG00000151413	NUBPL	protein_coding	-0.057379443296692	3.49043566149005	0.298139915165117	0.585050883468126	0.752410927698745	not_diff
ENSG00000100523	DDHD1	protein_coding	-0.0330791749539549	5.32018850388696	0.297896174576678	0.585204346175401	0.752483985793996	not_diff
ENSG00000275976	SPDYE11	pseudogene	-0.21109632388877	-0.0515745296285212	0.297803109776325	0.585262962657182	0.752495206355662	not_diff
ENSG00000279968	GVQW2	protein_coding	-0.189076512446797	0.291716896845851	0.297411887464533	0.585509502507315	0.752684565353291	not_diff
ENSG00000205930	C21orf62-AS1	lncRNA	0.215524939590868	-0.180458383785836	0.297411027338947	0.585510044771608	0.752684565353291	not_diff
ENSG00000178951	ZBTB7A	protein_coding	0.0357233093049492	5.49632661520652	0.297266014377414	0.585601482423323	0.752737954609764	not_diff
ENSG00000116539	ASH1L	protein_coding	-0.0297901838787831	5.77173956842622	0.297024779777644	0.585753656567485	0.752762434464728	not_diff
ENSG00000260101	AC008074.2	lncRNA	0.154642927116795	0.957883844727494	0.296919396697393	0.585820158837564	0.752762434464728	not_diff
ENSG00000145087	STXBP5L	protein_coding	-0.203358363354854	0.0937570443720419	0.297069941330647	0.585725161934311	0.752762434464728	not_diff
ENSG00000102710	SUPT20H	protein_coding	-0.0266931095493243	6.23159194288621	0.296976142778771	0.585784347171993	0.752762434464728	not_diff
ENSG00000144746	ARL6IP5	protein_coding	0.0234645000976225	6.80749564030952	0.29677202630986	0.585913182980777	0.752782192851079	not_diff
ENSG00000125686	MED1	protein_coding	0.0241475298606913	6.70586926635965	0.296736909647123	0.585935353979425	0.752782192851079	not_diff
ENSG00000272834	AL022238.3	lncRNA	-0.197278821767323	0.150111861519408	0.29640834426129	0.586142877074204	0.75298467037818	not_diff
ENSG00000263590	LINC02591	lncRNA	-0.178165042175198	0.579306336366418	0.296222231508304	0.586260492728546	0.753071624239879	not_diff
ENSG00000204568	MRPS18B	protein_coding	-0.0286213738977889	5.94246314130292	0.296047738816871	0.586370808488006	0.753149187126339	not_diff
ENSG00000182545	RNASE10	protein_coding	0.199497770220483	0.0665030237912097	0.295949237839829	0.586433100248395	0.753165058842519	not_diff
ENSG00000197037	ZSCAN25	protein_coding	-0.0395433072304627	4.76382609587108	0.295748122868377	0.586560326558674	0.753178983926256	not_diff
ENSG00000141504	SAT2	protein_coding	0.0463603982723656	4.14854863374424	0.295747748884505	0.5865605631949	0.753178983926256	not_diff
